iter	RMSE
167	0.02848092901
168	0.02846276791
169	0.02844847179
170	0.02844696468
171	0.02843453792
172	0.02842745099
173	0.02841417269
174	0.02841414321
175	0.02841352483
176	0.02840377078
177	0.02838388008
178	0.02836917507
179	0.02836879944
180	0.02834585612
181	0.02834480888
182	0.02834465966
183	0.02833512671
184	0.02833025683
185	0.02831582773
186	0.02830582746
187	0.0283054289
188	0.0282996126
189	0.02828456211
190	0.02826796795
191	0.02825955917
192	0.02824340983
193	0.02824103497
194	0.02823830129
195	0.02822136451
196	0.02821777041
197	0.02821372538
198	0.02821340812
199	0.02821340769
200	0.02821285084
201	0.02821063144
202	0.02819498224
203	0.0281949769
204	0.02819497312
205	0.02818964634
206	0.02818921923
207	0.02817723576
208	0.02816928744
209	0.0281688224
210	0.02816880205
211	0.0281673575
212	0.02815475498
213	0.02814076013
214	0.02813879747
215	0.02813857954
216	0.0281215698
217	0.02812154916
218	0.02811463586
219	0.02811463566
220	0.02811330622
221	0.02811180786
222	0.0281114009
223	0.0281065613
224	0.02809909278
225	0.02808328519
226	0.02808127828
227	0.02808101981
228	0.02807917077
229	0.0280791561
230	0.02807915598
231	0.02806533298
232	0.02806285652
233	0.0280589882
234	0.02804446995
235	0.02804386702
236	0.02804166857
237	0.02802998674
238	0.02802922611
239	0.02802898414
240	0.02801905131
241	0.02801033608
242	0.02801021025
243	0.0280094053
244	0.02800905683
245	0.02799603204
246	0.02799011942
247	0.02798926371
248	0.02798918766
249	0.02798918756
250	0.0279860872
251	0.02798606775
252	0.02798605498
253	0.02798433582
254	0.02798114041
255	0.02797668354
256	0.02797389404
257	0.02797385049
258	0.02797340559
259	0.02797271575
260	0.0279727157
261	0.02797271565
262	0.02796439206
263	0.02796439156
264	0.02796438599
265	0.02795885283
266	0.02795882134
267	0.02795575946
268	0.02795442084
269	0.02795309872
270	0.02795282587
271	0.027946392
272	0.02794374394
273	0.02794310564
274	0.02794303004
275	0.02794289369
276	0.02793591062
277	0.02793516406
278	0.02793492006
279	0.02793363297
280	0.02793363294
281	0.02793196547
282	0.02793168226
283	0.02793163496
284	0.02792378589
285	0.02791431517
286	0.02791276328
287	0.02790439018
288	0.0278920145
289	0.02788810867
290	0.02788671522
291	0.02788667131
292	0.02788163273
293	0.02787715521
294	0.02787461324
295	0.02787363212
296	0.02787363209
297	0.027873584
298	0.02786655815
299	0.02786655812
300	0.02786131417
301	0.02786077005
302	0.02785053548
303	0.02784898687
304	0.02783897442
305	0.02783662232
306	0.02782295186
307	0.02782099034
308	0.02781911944
309	0.02781909915
310	0.02781190582
311	0.02779186313
312	0.02778865896
313	0.02778735903
314	0.027787354
315	0.02776917136
316	0.02776565337
317	0.02776565074
318	0.02776289727
319	0.02774404466
320	0.02774376129
321	0.02773935955
322	0.02773675108
323	0.02772621712
324	0.02772488243
325	0.02772487768
326	0.02772476857
327	0.02772475955
328	0.0277187082
329	0.02770989033
330	0.02770577798
331	0.02770030422
332	0.02768423686
333	0.02768231289
334	0.02767497622
335	0.02766984608
336	0.02766581926
337	0.0276523085
338	0.02765230389
339	0.02765131111
340	0.02765130462
341	0.02765130367
342	0.02763738357
343	0.0276372534
344	0.02762343848
345	0.02762244339
346	0.02762197975
347	0.02762019122
348	0.0276195734
349	0.02761068041
350	0.0276026085
351	0.02759877704
352	0.02759837891
353	0.02758826728
354	0.02758594852
355	0.02758556842
356	0.0275844009
357	0.02756903728
358	0.02756903047
359	0.02756894557
360	0.0275537429
361	0.02755348192
362	0.02755217055
363	0.02755202089
364	0.02755200324
365	0.02755199904
366	0.0275502144
367	0.02754403304
368	0.02752947747
369	0.0275294696
370	0.02752516676
371	0.02751207173
372	0.02751142211
373	0.02750087963
374	0.02748161909
375	0.02747845547
376	0.02747394468
377	0.0274576492
378	0.02745764855
379	0.02745762831
380	0.02745755753
381	0.02744975507
382	0.0274390361
383	0.02743252917
384	0.02743252535
385	0.02743251983
386	0.02742384983
387	0.02740844399
388	0.02739079111
389	0.02739066563
390	0.02738713361
391	0.0273862165
392	0.02738303699
393	0.02737098183
394	0.02737022457
395	0.02737014903
396	0.02736604302
397	0.02735984642
398	0.02735253864
399	0.02735250619
400	0.02734835714
401	0.02733869455
402	0.02733634254
403	0.02733455819
404	0.02732628275
405	0.02732588993
406	0.02732167348
407	0.02731911282
408	0.02731907208
409	0.02731820525
410	0.02731817641
411	0.02731804395
412	0.02731749201
413	0.02731746097
414	0.0273140374
415	0.02731395375
416	0.02730376232
417	0.02730334664
418	0.02728930876
419	0.02727575849
420	0.02726638436
421	0.02725613263
422	0.02725610575
423	0.02725400657
424	0.02725387798
425	0.02725140111
426	0.02724986649
427	0.02724971864
428	0.02724724212
429	0.02724684267
430	0.02723692558
431	0.02723651779
432	0.02722550841
433	0.02722159478
434	0.02722076698
435	0.02721782808
436	0.02721782474
437	0.02721771756
438	0.0272177095
439	0.02721092376
440	0.02721030214
441	0.02720984166
442	0.0271968249
443	0.02719663364
444	0.02719547017
445	0.02718390097
446	0.02717266632
447	0.02717061039
448	0.02716768999
449	0.02716206565
450	0.02716163692
451	0.02715327124
452	0.02715282973
453	0.02714982173
454	0.02714981123
455	0.02713758575
456	0.02712517595
457	0.02711915778
458	0.02711480154
459	0.02711432897
460	0.02711351301
461	0.02711350811
462	0.02711344578
463	0.02711344104
464	0.02710606112
465	0.02709310541
466	0.02708602289
467	0.02708497742
468	0.02708333551
469	0.0270832341
470	0.02708125882
471	0.02707685289
472	0.02706761253
473	0.02706719782
474	0.02705334062
475	0.02705197003
476	0.02704838155
477	0.02704832654
478	0.02704805235
479	0.02704792158
480	0.02704768296
481	0.02704612908
482	0.02704593224
483	0.02703984155
484	0.02703901527
485	0.02703888129
486	0.02703883306
487	0.02703800174
488	0.02703783197
489	0.02703758831
490	0.02703754244
491	0.02703269083
492	0.02703229802
493	0.02703001363
494	0.02702527801
495	0.02702290816
496	0.02702269066
497	0.02702246647
498	0.02702199199
499	0.02701470878
500	0.02701458836
501	0.02701452749
502	0.02700837656
503	0.02700777138
504	0.02700740076
505	0.02700431755
506	0.02700354458
507	0.02700319504
508	0.02700050356
509	0.02700003296
510	0.02699965071
511	0.02698961418
512	0.02698920227
513	0.02698890833
514	0.02698856169
515	0.02698854086
516	0.02698030051
517	0.02698024091
518	0.02698001194
519	0.02697991128
520	0.02697958451
521	0.02697847799
522	0.02697830832
523	0.02697817182
524	0.02697805574
525	0.02697680993
526	0.02697672255
527	0.0269637695
528	0.02694881015
529	0.02694861611
530	0.02694764671
531	0.02694753877
532	0.02694685355
533	0.02694614773
534	0.02694584874
535	0.02694567378
536	0.02694562061
537	0.02694558504
538	0.02694501366
539	0.02694475982
540	0.02693758927
541	0.02693633945
542	0.02693562348
543	0.02693542636
544	0.02692251555
545	0.02690902665
546	0.02690834635
547	0.02690746944
548	0.02690611904
549	0.02690599729
550	0.02689138154
551	0.02689123101
552	0.02689104279
553	0.02688196495
554	0.02688170232
555	0.02687908479
556	0.02687601114
557	0.02687348816
558	0.02686992606
559	0.02686954459
560	0.02686290201
561	0.02686272948
562	0.0268625933
563	0.02686249689
564	0.02685541691
565	0.02685499292
566	0.02685471501
567	0.02685446861
568	0.02685435039
569	0.02685416462
570	0.02684375488
571	0.02684179251
572	0.02684154764
573	0.02684147083
574	0.02683603077
575	0.02683452283
576	0.02683446204
577	0.02683444903
578	0.0268340304
579	0.02683251939
580	0.02683250667
581	0.02682131992
582	0.02682118006
583	0.02682045111
584	0.02681256501
585	0.0268123523
586	0.02681227258
587	0.02681218271
588	0.02681191368
589	0.02681183719
590	0.02681013244
591	0.02679880904
592	0.02679825326
593	0.026798148
594	0.02679803825
595	0.02679792988
596	0.02679763671
597	0.02679173025
598	0.02679162187
599	0.02678915744
600	0.02678556185
601	0.02677814515
602	0.02677806924
603	0.02677724138
604	0.02677691866
605	0.02677616949
606	0.02677558931
607	0.02677465212
608	0.02677453724
609	0.02677245427
610	0.02677226124
611	0.02677001394
612	0.02676960286
613	0.0267693535
614	0.0267586322
615	0.02675799244
616	0.02675746632
617	0.02675744711
618	0.02675717795
619	0.02675708211
620	0.02675697561
621	0.02675668629
622	0.02675663601
623	0.02674926769
624	0.02674846017
625	0.02674543781
626	0.02674493703
627	0.02673906142
628	0.02673875304
629	0.02673774021
630	0.02673748213
631	0.02673038281
632	0.02673019876
633	0.02671885591
634	0.02671111879
635	0.02670743192
636	0.02670245319
637	0.02669866792
638	0.02669841975
639	0.02669814176
640	0.02669766117
641	0.02669730572
642	0.02669439681
643	0.02669290116
644	0.02668713865
645	0.02668705851
646	0.02668667922
647	0.02668618893
648	0.02668582609
649	0.02668568776
650	0.02667927606
651	0.02667515415
652	0.02667497383
653	0.02667465948
654	0.02667443189
655	0.02667431478
656	0.02666461789
657	0.02666436456
658	0.02666402395
659	0.02666401738
660	0.02666319963
661	0.02666000074
662	0.02665878756
663	0.0266585286
664	0.02665638067
665	0.02665585975
666	0.02665528538
667	0.02664454749
668	0.02664388566
669	0.02664365147
670	0.02664030491
671	0.02663996289
672	0.02663986366
673	0.02663985332
674	0.02663960987
675	0.0266395852
676	0.02663849619
677	0.02663837678
678	0.02663833982
679	0.02663807633
680	0.02663803673
681	0.02662922897
682	0.02662912683
683	0.02662906447
684	0.02662066063
685	0.02661235743
686	0.02661216256
687	0.02661148668
688	0.02660635229
689	0.0266062775
690	0.02660303379
691	0.0266029578
692	0.02659806741
693	0.02659513176
694	0.02659509383
695	0.02659020319
696	0.02659008483
697	0.02658183858
698	0.02658055303
699	0.02658018634
700	0.02657970162
701	0.02657948309
702	0.02657943075
703	0.02657937201
704	0.02657763925
705	0.02657078767
706	0.02657038859
707	0.02656947631
708	0.026565901
709	0.02656409598
710	0.02656177526
711	0.02656008791
712	0.02655969928
713	0.02655837227
714	0.0265539544
715	0.02655355548
716	0.02655344266
717	0.02655296038
718	0.02655151516
719	0.0265513132
720	0.02655013823
721	0.0265471195
722	0.02654240733
723	0.02654207631
724	0.02654117543
725	0.02653703409
726	0.02653698506
727	0.02653545122
728	0.02652977994
729	0.02652955224
730	0.0265181966
731	0.02651786353
732	0.02651709784
733	0.02651673196
734	0.02651532753
735	0.02650863311
736	0.02650324477
737	0.02650305151
738	0.02650248817
739	0.02650180221
740	0.02650135503
741	0.02649968947
742	0.02649913794
743	0.02649733307
744	0.02649013307
745	0.02648821734
746	0.02648820174
747	0.02648800327
748	0.02648791577
749	0.02648784059
750	0.02648754885
751	0.0264820664
752	0.02648192608
753	0.02648149737
754	0.02647942191
755	0.02647878422
756	0.02647855887
757	0.02647695548
758	0.02647653845
759	0.02647017616
760	0.02646499278
761	0.02646210512
762	0.0264608967
763	0.02646083895
764	0.02646052334
765	0.02646046954
766	0.02646040396
767	0.02645788912
768	0.02645781894
769	0.02645695168
770	0.02645675933
771	0.02645653508
772	0.02645636626
773	0.02645616346
774	0.02645143512
775	0.02645131874
776	0.02644890601
777	0.02644435634
778	0.02644306007
779	0.02644302112
780	0.02643409323
781	0.02643388368
782	0.0264329027
783	0.02643267737
784	0.02643254401
785	0.02643156007
786	0.02643007984
787	0.02642974336
788	0.02642634817
789	0.02642536628
790	0.02642505616
791	0.02642473376
792	0.02641847662
793	0.02641597648
794	0.02641579617
795	0.02641155995
796	0.02641139409
797	0.02640841249
798	0.02640608326
799	0.02640559096
800	0.02640551398
801	0.02640544928
802	0.02640544009
803	0.02640520975
804	0.02640487637
805	0.02640127594
806	0.02639338849
807	0.02638939375
808	0.02638300475
809	0.02638002187
810	0.026379439
811	0.02637745176
812	0.02637619353
813	0.02637597494
814	0.02637578564
815	0.02637491197
816	0.02637480193
817	0.02636866613
818	0.02636372637
819	0.02636354556
820	0.02636187514
821	0.02635821893
822	0.02635812595
823	0.02635613464
824	0.02635609864
825	0.0263558057
826	0.02635568388
827	0.02635178211
828	0.0263509857
829	0.02634795185
830	0.02634224852
831	0.02634210197
832	0.0263415081
833	0.02633428145
834	0.02633378505
835	0.02633240937
836	0.02633236257
837	0.02633067031
838	0.02633041104
839	0.0263245014
840	0.02632439536
841	0.02632431043
842	0.02632324588
843	0.02632015021
844	0.02631955367
845	0.02631822034
846	0.02631792286
847	0.0263177284
848	0.02631477041
849	0.02631443802
850	0.02630389254
851	0.02629829066
852	0.02629692576
853	0.02629677773
854	0.02629571486
855	0.02629380875
856	0.02629372248
857	0.0262935289
858	0.02629252898
859	0.02629177086
860	0.02628962587
861	0.02628743618
862	0.0262874147
863	0.02628706238
864	0.0262817367
865	0.02628162265
866	0.02628141272
867	0.02628125776
868	0.0262805439
869	0.02628035654
870	0.02627522294
871	0.02627503712
872	0.02627495756
873	0.0262748952
874	0.02626965885
875	0.02626933301
876	0.02626700373
877	0.02626021707
878	0.02625996633
879	0.02625910562
880	0.02625418181
881	0.02625406352
882	0.0262535082
883	0.0262504378
884	0.02625041101
885	0.0262500563
886	0.02624638102
887	0.0262416611
888	0.02624164791
889	0.02624110032
890	0.02623944238
891	0.02623894252
892	0.02623835364
893	0.02623826427
894	0.02623646878
895	0.0262359868
896	0.02622946394
897	0.02622813656
898	0.02622707376
899	0.02622689923
900	0.02622448641
901	0.02622374299
902	0.02622165496
903	0.02621702368
904	0.02621466717
905	0.026214624
906	0.02621447691
907	0.02621296554
908	0.02621273584
909	0.02621228232
910	0.02621178962
911	0.02621040871
912	0.02620950383
913	0.02620928821
914	0.02620853206
915	0.02620506544
916	0.0262041295
917	0.02620403076
918	0.02620287287
919	0.02620226894
920	0.02620180978
921	0.02619985769
922	0.02619978262
923	0.02619945964
924	0.02619943214
925	0.02619669486
926	0.0261965448
927	0.02619363468
928	0.02618726824
929	0.02618723743
930	0.02618674241
931	0.02618669997
932	0.02618323509
933	0.02617767784
934	0.02617760828
935	0.02617299238
936	0.02617116174
937	0.02617028443
938	0.02617020398
939	0.02616897661
940	0.02616883168
941	0.02616537511
942	0.02616474435
943	0.02616112917
944	0.02615134794
945	0.02614481771
946	0.0261447901
947	0.02614297289
948	0.02614167665
949	0.02614096705
950	0.02614093939
951	0.02614086341
952	0.02613707529
953	0.02613642045
954	0.02613370429
955	0.02613350835
956	0.02612501614
957	0.02612482684
958	0.02612237017
959	0.0261221492
960	0.02611585283
961	0.02611076152
962	0.02610839616
963	0.02610827614
964	0.02610640991
965	0.02610461092
966	0.02610445656
967	0.02610371211
968	0.02610240278
969	0.02610194603
970	0.02610183029
971	0.0261006868
972	0.02610041373
973	0.02610032583
974	0.02609971017
975	0.02609793189
976	0.02609643327
977	0.0260961538
978	0.02609350092
979	0.02609309388
980	0.02609305416
981	0.02609065711
982	0.02608909655
983	0.0260882335
984	0.02608816477
985	0.02608432406
986	0.02608305019
987	0.02608272379
988	0.02608257848
989	0.02607799096
990	0.02607282465
991	0.02607035288
992	0.02606865327
993	0.02606656722
994	0.02606479727
995	0.02606401934
996	0.02606168321
997	0.02606160948
998	0.02606145521
999	0.02606138401
1000	0.02605705377
1001	0.02605694644
1002	0.02605496795
1003	0.02605162918
1004	0.02604813849
1005	0.02604641429
1006	0.0260401558
1007	0.02603607807
1008	0.02603597249
1009	0.02603587675
1010	0.02603557001
1011	0.02603538849
1012	0.02603343687
1013	0.0260315714
1014	0.02603154992
1015	0.02603145693
1016	0.02603004365
1017	0.02602899776
1018	0.02602683418
1019	0.02601790465
1020	0.02601702151
1021	0.02601596036
1022	0.0260158593
1023	0.02601489082
1024	0.02601473017
1025	0.02601148456
1026	0.02601086329
1027	0.02600661447
1028	0.02600655234
1029	0.02600534483
1030	0.02600529604
1031	0.02600474146
1032	0.02600401122
1033	0.02600384947
1034	0.0260006461
1035	0.02599938005
1036	0.02599924944
1037	0.02599299029
1038	0.02599278071
1039	0.02599239254
1040	0.0259907011
1041	0.0259906786
1042	0.02599064611
1043	0.0259882535
1044	0.02598783282
1045	0.02598132421
1046	0.02597811047
1047	0.02597547215
1048	0.02597279345
1049	0.02597263384
1050	0.0259702092
1051	0.02597001645
1052	0.02596985975
1053	0.02596857193
1054	0.02596688591
1055	0.02596396368
1056	0.02596226447
1057	0.02596210632
1058	0.02595808461
1059	0.02595795083
1060	0.02595778782
1061	0.02595737856
1062	0.0259526841
1063	0.02595210847
1064	0.02595120117
1065	0.02595104302
1066	0.02595069011
1067	0.02594633862
1068	0.02594451114
1069	0.02594090057
1070	0.0259394488
1071	0.02593930434
1072	0.02593924347
1073	0.02593699037
1074	0.02593525873
1075	0.02593469809
1076	0.02593294976
1077	0.02593226704
1078	0.02593060263
1079	0.02593023227
1080	0.02592827149
1081	0.02592634681
1082	0.02592383663
1083	0.02592376051
1084	0.02592334821
1085	0.02592311297
1086	0.02592066933
1087	0.02591800731
1088	0.02591617386
1089	0.0259154716
1090	0.02591471557
1091	0.02591376865
1092	0.02591263604
1093	0.02591249329
1094	0.02591076923
1095	0.02590844525
1096	0.02590732057
1097	0.02590727806
1098	0.02590502092
1099	0.02590391872
1100	0.02590159509
1101	0.02589926666
1102	0.02589451148
1103	0.02589446483
1104	0.02589262077
1105	0.02589004388
1106	0.02588592118
1107	0.02588446829
1108	0.02588406782
1109	0.02588247508
1110	0.02588156037
1111	0.02588039927
1112	0.02588016881
1113	0.025878806
1114	0.02587611971
1115	0.02587335044
1116	0.02587111979
1117	0.02586966818
1118	0.02586960613
1119	0.02586745315
1120	0.02586518392
1121	0.02586138617
1122	0.02586131741
1123	0.02585992724
1124	0.02585950218
1125	0.02585904539
1126	0.02585698346
1127	0.0258538612
1128	0.0258477252
1129	0.02584761306
1130	0.02584682755
1131	0.02584467386
1132	0.02584458446
1133	0.02584435648
1134	0.02583820492
1135	0.02583705055
1136	0.02583693154
1137	0.02583669988
1138	0.02583255187
1139	0.02583137799
1140	0.02583009637
1141	0.02583003104
1142	0.02582583527
1143	0.02582463365
1144	0.02582461719
1145	0.02582456337
1146	0.02582007824
1147	0.02581793358
1148	0.02581784362
1149	0.02581414879
1150	0.02581333904
1151	0.0258077813
1152	0.02580549176
1153	0.0258007981
1154	0.02580057842
1155	0.02579819826
1156	0.02579687316
1157	0.02579545037
1158	0.02579535593
1159	0.02579498302
1160	0.02579415469
1161	0.025792784
1162	0.02579254989
1163	0.02579244032
1164	0.0257897682
1165	0.02578863732
1166	0.02578746695
1167	0.02578676185
1168	0.02577950444
1169	0.02577921406
1170	0.025778182
1171	0.02577566624
1172	0.02577376598
1173	0.02577248439
1174	0.02577246708
1175	0.02577133942
1176	0.02577090656
1177	0.02577083943
1178	0.02576870329
1179	0.02576786877
1180	0.02576210627
1181	0.02576178831
1182	0.02576135612
1183	0.02575921781
1184	0.02575915528
1185	0.0257566695
1186	0.02575356214
1187	0.02575340309
1188	0.02575155591
1189	0.02574621117
1190	0.02574612974
1191	0.02574506755
1192	0.02574381637
1193	0.02574227853
1194	0.02573790484
1195	0.0257355617
1196	0.02572844064
1197	0.02572831641
1198	0.02572710425
1199	0.02572636158
1200	0.02572424465
1201	0.02572272877
1202	0.02572178092
1203	0.0257203155
1204	0.02571911812
1205	0.02571882034
1206	0.02571764502
1207	0.02571676103
1208	0.02571668061
1209	0.02571663064
1210	0.02571655318
1211	0.02571421929
1212	0.02571279536
1213	0.02571115457
1214	0.02571087387
1215	0.02570899799
1216	0.02570892075
1217	0.0257036389
1218	0.02570159253
1219	0.02570075211
1220	0.02569913974
1221	0.02569539374
1222	0.02569515854
1223	0.02569469708
1224	0.02569462302
1225	0.02569447693
1226	0.0256941229
1227	0.02569403824
1228	0.02569394189
1229	0.02569229105
1230	0.02569157315
1231	0.02569081138
1232	0.02569075092
1233	0.02568993557
1234	0.02568984969
1235	0.02568947969
1236	0.02568943082
1237	0.02568931218
1238	0.02568824718
1239	0.02568751713
1240	0.02568743545
1241	0.02568326036
1242	0.02568267871
1243	0.02568153131
1244	0.02568085706
1245	0.02567941952
1246	0.02567280429
1247	0.02567274992
1248	0.02567169011
1249	0.0256685969
1250	0.0256613262
1251	0.02565771891
1252	0.02565710873
1253	0.02565667026
1254	0.02565406435
1255	0.02564996263
1256	0.02564811181
1257	0.0256474882
1258	0.02564547574
1259	0.02564513711
1260	0.02564473943
1261	0.02564468704
1262	0.02563897741
1263	0.02563212668
1264	0.02562952796
1265	0.02562926005
1266	0.02562922015
1267	0.02562804534
1268	0.02562767172
1269	0.02562746916
1270	0.02562699289
1271	0.02562398127
1272	0.02562376155
1273	0.02562255456
1274	0.02562019444
1275	0.0256191146
1276	0.02561406274
1277	0.02561101619
1278	0.02560907117
1279	0.02560540997
1280	0.02560393552
1281	0.02560310227
1282	0.02560303055
1283	0.02560271634
1284	0.02560268924
1285	0.0255992871
1286	0.02559926961
1287	0.02559922702
1288	0.0255977013
1289	0.02559610279
1290	0.02559559447
1291	0.02559222774
1292	0.02559162167
1293	0.02559143928
1294	0.02559011216
1295	0.02558766431
1296	0.02558373143
1297	0.02558134218
1298	0.02557864902
1299	0.02557847065
1300	0.02557835903
1301	0.02557814274
1302	0.02557792566
1303	0.02557755861
1304	0.0255764365
1305	0.02557322159
1306	0.02557037436
1307	0.02556876822
1308	0.02556763595
1309	0.02556754993
1310	0.0255673423
1311	0.02556712757
1312	0.02556452234
1313	0.02556376191
1314	0.02556225429
1315	0.02556066734
1316	0.02556056434
1317	0.02555843251
1318	0.02555627812
1319	0.02555445346
1320	0.0255514485
1321	0.02554952777
1322	0.0255492363
1323	0.02554917525
1324	0.0255445372
1325	0.02554410245
1326	0.0255431039
1327	0.02553642446
1328	0.02553288737
1329	0.02552926465
1330	0.0255289976
1331	0.02552516947
1332	0.02552224538
1333	0.02552050807
1334	0.02552035853
1335	0.02551949004
1336	0.02551893053
1337	0.02551854706
1338	0.02551817852
1339	0.02551698057
1340	0.02551023485
1341	0.02550943669
1342	0.02550939226
1343	0.02550758487
1344	0.0255013407
1345	0.02549831491
1346	0.02548904784
1347	0.02548891126
1348	0.02548633508
1349	0.02548299056
1350	0.02548269738
1351	0.02548157944
1352	0.02547874576
1353	0.0254784739
1354	0.02547790734
1355	0.02547504101
1356	0.02547267186
1357	0.02547135661
1358	0.02546760888
1359	0.02546476622
1360	0.02546322458
1361	0.02545905534
1362	0.0254587046
1363	0.02545855964
1364	0.02545575934
1365	0.02545566003
1366	0.02545552886
1367	0.02544880047
1368	0.02544844778
1369	0.02544710576
1370	0.02544689493
1371	0.0254450493
1372	0.02544461881
1373	0.0254419283
1374	0.02544167787
1375	0.02544002843
1376	0.02543702983
1377	0.02543686641
1378	0.0254343722
1379	0.02543429864
1380	0.02543249122
1381	0.02543246074
1382	0.02543125295
1383	0.02542928443
1384	0.02542882376
1385	0.0254264126
1386	0.02542593151
1387	0.02542425095
1388	0.02542361497
1389	0.02541829337
1390	0.0254152879
1391	0.0254152455
1392	0.02541505973
1393	0.025415035
1394	0.02541488717
1395	0.02541270068
1396	0.0254099533
1397	0.02540878353
1398	0.02540822466
1399	0.02540757809
1400	0.02540671882
1401	0.02540579024
1402	0.02540575224
1403	0.02540358035
1404	0.02540111287
1405	0.025400442
1406	0.02539835591
1407	0.02539797299
1408	0.02539693104
1409	0.02539628386
1410	0.02539620499
1411	0.02539540722
1412	0.02539532277
1413	0.0253946143
1414	0.02539340276
1415	0.02539224416
1416	0.02538774061
1417	0.02538648234
1418	0.02538453131
1419	0.02538219519
1420	0.02537922368
1421	0.02537833346
1422	0.02537823643
1423	0.02537596929
1424	0.0253732117
1425	0.02537117291
1426	0.02536996568
1427	0.02536993096
1428	0.0253664756
1429	0.02536492327
1430	0.02536372683
1431	0.02536317527
1432	0.02535930463
1433	0.02535865927
1434	0.02535632058
1435	0.02535076178
1436	0.02534770887
1437	0.02534685136
1438	0.02534644711
1439	0.02534279465
1440	0.02534274844
1441	0.02534191074
1442	0.02533928091
1443	0.02533875259
1444	0.02533606625
1445	0.02533551092
1446	0.02533427679
1447	0.02533308973
1448	0.02533100074
1449	0.02532894666
1450	0.02532680477
1451	0.02532535785
1452	0.02532471503
1453	0.02532297727
1454	0.02532266678
1455	0.02532257561
1456	0.02532142472
1457	0.02531977133
1458	0.02531961488
1459	0.02531756259
1460	0.02531489488
1461	0.02531482115
1462	0.02531225631
1463	0.02531206386
1464	0.02531046227
1465	0.02530964119
1466	0.02530907122
1467	0.02530478126
1468	0.02530336608
1469	0.02530240632
1470	0.02530166957
1471	0.02530072982
1472	0.02529901604
1473	0.02529882851
1474	0.02529424655
1475	0.02529404888
1476	0.02529101222
1477	0.02528963925
1478	0.02528894704
1479	0.02528885481
1480	0.02528866508
1481	0.02528851338
1482	0.0252856788
1483	0.02528147901
1484	0.02528124377
1485	0.02528114993
1486	0.0252806573
1487	0.02527962156
1488	0.02527857337
1489	0.02527763214
1490	0.02527701308
1491	0.02527693473
1492	0.02527591951
1493	0.0252756207
1494	0.0252756078
1495	0.02527428496
1496	0.02527417907
1497	0.0252728944
1498	0.02527265452
